"Fiscal Year",Employer,"Initial Approval","Initial Denial","Continuing Approval","Continuing Denial",NAICS,"Tax ID",State,City,ZIP
2022,"ACMESOFT GLOBAL INC",1,0,0,0,54,5033,GA,NORCROSS,30092
2022,"ACMESOFT GLOBAL INC",0,0,3,0,54,5033,GA,"PEACHTREE CORNERS",30092
2022,"ACMH INC",1,0,0,0,62,3784,NY,"NEW YORK",10001
2022,"ACORD CORPORATION",0,0,1,0,54,0919,NY,"PEARL RIVER",10965
2022,"ACORD SOLUTIONS GROUP INC",0,0,3,0,52,8120,NY,"PEARL RIVER",10965
2022,"ACORNS GROW INCORPORATED",0,0,3,0,52,6397,CA,IRVINE,92617
2022,"ACQUIA INC",0,0,2,0,51,3001,MA,BOSTON,02109
2022,"ACQUIS CONSULTING GROUP LLC",0,0,1,0,54,0791,NY,"NEW YORK",10007
2022,"ACRE NY REALTY INC",1,0,0,0,53,1925,NY,"STATEN ISLAND",10314
2022,"ACRO SERVICE CORPORATION",2,0,2,0,54,3629,MI,LIVONIA,48152
2022,"ACRO SYSTEMS INC",1,0,0,0,54,4149,CT,VERNON,06066
2022,"ACRYLICIZE INC",0,0,1,0,54,5917,WA,SEATTLE,98122
2022,"ACS INTERNATIONAL RESOURCES INC",0,0,1,0,54,0841,PA,"CHADDS FORD",19317
2022,"ACS IT INC",0,0,1,0,54,1030,MI,TROY,48083
2022,"ACSE SOLUTIONS LLC",0,0,1,0,54,1475,MD,"ELLICOTT CITY",21042
2022,"ACSIA LONG TERM CARE INC",0,0,1,0,52,2578,FL,"FORT MYERS",33919
2022,"ACT INC",1,0,4,1,61,1485,IA,"IOWA CITY",52243
2022,"ACTALENT SERVICES LLC",3,0,5,1,54,3566,MD,HANOVER,21076
2022,"ACTASYS INC",0,0,1,0,99,6508,NY,BROOKLYN,11205
2022,"ACTIMIZE INC",0,0,6,0,54,3489,NJ,HOBOKEN,07030
2022,ACTIONIQ,1,0,0,0,54,0995,NY,"NEW YORK",10009
2022,"ACTIONTEC ELECTRONICS INC",0,0,1,0,54,9385,CA,"SANTA CLARA",95054
2022,"ACTIV SURGICAL INC",0,0,1,0,42,4761,MA,BOSTON,02210
2022,"ACTIVE DESIGN GROUP ENGRG CO",0,0,2,0,54,4455,NJ,NEWARK,07102
2022,"ACTIVE ENTERPRISE SOLUTIONS LLC",3,0,4,0,54,5460,NJ,BRIDGEWATER,08807
2022,"ACTIVE NETWORK LLC",0,0,1,0,54,0154,TX,DALLAS,75201
2022,"ACTIVE PHYSICAL THERAPY SVCS LLC",0,0,1,0,62,6278,MD,"GLEN BURNIE",21061
2022,"ACTIVECAMPAIGN LLC",0,0,10,0,51,5482,IL,CHICAGO,60602
2022,"ACTIVECLASS INC",0,0,1,0,54,1400,AZ,SCOTTSDALE,85260
2022,"ACTIVEHOURS INC DBA EARNIN",1,0,2,0,52,5567,CA,"PALO ALTO",94306
2022,"ACTIVISION BLIZZARD MEDIA LLC",0,0,1,0,54,2991,CA,"FOSTER CITY",94404
2022,"ACTIVISION PUBLISHING INC",3,0,5,0,51,6438,CA,"EL SEGUNDO",90245
2022,"ACTIVISION PUBLISHING INC",1,0,0,0,51,6438,CA,"SANTA MONICA",90405
2022,"ACTUAL AGENCY LLC",1,0,0,0,54,3146,CA,"SAN FRANCISCO",94103
2022,"ACTUS CONSULTING GROUP INC",0,0,1,0,56,9542,NY,"NEW YORK",10036
2022,"ACUITY BRANDS LIGHTING INC",0,0,11,0,33,3371,GA,CONYERS,30012
2022,"ACUITY BRANDS TECHNOLOGY INC",0,0,2,0,33,2408,GA,CONYERS,30012
2022,"ACULOCITY LLC",0,0,1,0,54,9068,IL,"HIGHLAND PARK",60035
2022,"ACUMEN ROBOT INTELLIGENCE INC",1,0,0,0,45,0700,CA,"DIAMOND BAR",91789
2022,"ACUMEN SECURITY LLC",2,0,0,0,54,1380,MD,ROCKVILLE,20850
2022,"ACUMEN SOLUTIONS INC",0,0,9,0,54,3952,VA,"MC LEAN",22102
2022,"ACUMEN SOLUTIONS INC",1,0,0,0,54,3952,VA,MCLEAN,22102
2022,"ACUSHNET COMPANY",0,0,1,0,33,1836,MA,FAIRHAVEN,02719
2022,"ACV AUCTIONS INC",0,1,2,0,42,5221,NY,BUFFALO,14203
2022,"ACXIOM LLC",1,0,2,0,51,1897,AR,CONWAY,72032
2022,"ACXIOM LLC",1,0,1,0,51,1897,AR,CONWAY,72034
2022,"AD FONTES INC",1,0,0,0,54,5055,TN,NASHVILLE,37211
2022,"AD PRACTITIONERS LLC",0,0,1,0,54,5069,PR,GUAYNABO,00968
2022,"ADAEQUARE INC",3,0,5,0,54,7518,VA,CHANTILLY,20151
2022,"ADALITEK GROUP LLC",0,1,1,1,54,3929,TX,IRVING,75038
2022,"ADAM INFORMATION TECHNOLOGIES LLC",0,0,3,0,54,7124,WI,MADISON,53719
2022,"ADAMAS INC",0,0,1,0,54,8486,IA,"CEDAR RAPIDS",52401
2022,"ADAMS MONTESSORI SCHOOL INC",1,0,0,0,61,2489,MA,QUINCY,02169
2022,"ADAPTAVIST INC",0,0,1,0,54,1953,VA,RESTON,20190
2022,"ADAPTIMMUNE LLC",0,0,1,0,54,9915,PA,PHILADELPHIA,19112
2022,"ADAPTIVE BIOTECHNOLOGIES CORP",0,0,1,0,54,7024,WA,SEATTLE,98102
2022,"ADAPTIVE PHAGE THERAPEUTICS INC",0,0,1,0,54,8730,MD,GAITHERSBURG,20878
2022,"ADAPTIVE VISION AND ROBOTICS LLC",0,0,1,0,54,6084,TX,MCKINNEY,75069
2022,"ADARA INC",0,0,1,0,54,2833,CA,"PALO ALTO",94306
2022,"ADAVIV INC",1,0,0,0,51,1958,MA,SOMERVILLE,02143
2022,"ADBAKX LLC",0,0,2,1,54,7078,NJ,"MONMOUTH JUNCTION",08852
2022,"ADCOLONY INC",0,1,0,0,54,7702,CA,"LOS ANGELES",90067
2022,"ADDEPAR INC",0,0,5,0,51,0433,CA,"MOUNTAIN VIEW",94041
2022,"ADDEPTO IT SOLUTIONS LLC",4,3,8,3,54,9649,NC,CHARLOTTE,28262
2022,"ADDICTIONS RECOVERY CENTER",0,0,1,0,62,5605,OR,MEDFORD,97504
2022,"ADDIGURU LLC",1,0,0,0,51,4434,TN,KNOXVILLE,37919
2022,"ADDO CONSULTING INC",0,0,0,1,54,1580,VA,HERNDON,20170
2022,"ADDTEQ INC",0,0,1,0,54,1367,NJ,PRINCETON,08540
2022,"ADE SYSTEMS INC",0,0,1,0,42,5649,NY,FREEPORT,11520
2022,"ADECCO GROUP NA / MODIS INC",4,0,25,1,54,0600,FL,JACKSONVILLE,32256
2022,"ADECCO USA INC",0,0,2,0,54,6700,FL,JACKSONVILLE,32256
2022,"ADELANTE HEALTHCARE INC",0,0,1,0,62,7821,AZ,PHOENIX,85012
2022,"ADEMCO INC",0,0,2,0,54,1425,TX,AUSTIN,78731
2022,"ADEPT COMPUTER CONSULTANTS INC",0,0,2,0,54,6714,TX,IRVING,75038
2022,"ADEPT ID INC",1,0,0,0,56,5902,MA,BOSTON,02118
2022,"ADEPTIA INC",0,0,1,0,51,6792,IL,CHICAGO,60654
2022,"ADERAS INC",0,0,1,0,54,4340,VA,RESTON,20190
2022,"ADESA INC",1,0,3,0,42,2546,IN,CARMEL,46032
2022,"ADESIS INC",1,0,1,0,99,6488,DE,"NEW CASTLE",19720
2022,"ADH HEALTH PRODUCTS INC",1,0,1,0,32,5056,NY,CONGERS,10920
2022,"ADHRIT INC",1,0,0,0,54,6629,NJ,"MONMOUTH JUNCTION",08852
2022,"ADI ANALYTICS LLC",1,0,0,0,54,2849,TX,KATY,77494
2022,"ADI WORLDLINK LLC",1,0,6,0,54,0203,TX,FRISCO,75034
2022,"ADIDAS AMERICA INC",1,0,0,0,33,5150,OR,PORTLAND,97217
2022,"ADIDAS INTERNATIONAL INC",0,0,1,0,31,9915,OR,PORTLAND,97217
2022,"ADIENT US LLC",2,0,4,0,33,0735,MI,PLYMOUTH,48170
2022,"ADIMAB SERVICE COMPANY LLC",0,0,1,0,99,8503,NH,LEBANON,03766
2022,"ADIN TECHNOLOGIES INC",0,0,1,0,54,9640,CA,DUBLIN,94568
2022,"ADIN TECHNOLOGIES INC",1,0,0,0,54,9673,CA,DUBLIN,94568
2022,"ADIRONDACK SCENIC INC DBA",0,0,1,0,54,6132,NY,ARGYLE,12809
2022,"ADISOLS LLC",1,0,0,0,54,8670,CA,FRESNO,93721
2022,"ADITI CONSULTING LLC",2,0,2,0,56,6792,WA,BELLEVUE,98005
2022,"ADITI LLC",0,0,6,0,54,8147,MD,COLUMBIA,21045
2022,"ADIVO ASSOCIATES LLC",1,0,0,0,54,6046,CA,"SAN FRANCISCO",94104
2022,"ADMARKETPLACE INC",1,0,0,0,54,4865,NY,"NEW YORK",10018
2022,"ADMERA HEALTH LLC",0,0,1,0,62,5762,NJ,"SOUTH PLAINFIELD",07080
2022,"ADMERASIA INC",0,1,0,0,54,3932,NY,"NEW YORK",10001
2022,"ADMISSIAN LLC",1,0,0,0,61,7105,OH,COLUMBUS,43219
2022,"ADMITHUB PBC DBA MAINSTAY",0,0,1,0,51,,MA,BOSTON,02111
2022,"ADMIX INC",0,0,1,0,33,1092,NH,LONDONDERRY,03053
2022,"ADNANT LLC",0,0,1,0,54,5043,CA,DOWNEY,90241
2022,"ADO STAFFING INC",0,0,4,0,54,0512,FL,JACKSONVILLE,32256
2022,"ADOBE INC",25,0,127,2,54,9522,CA,"SAN JOSE",95110
2022,"ADOBE INC",0,0,1,0,54,9522,CA,"SANTA CLARA",95051
2022,"ADORAMA INC",0,0,1,0,45,8676,NY,"NEW YORK",10011
2022,"ADORE ME INC",1,0,0,0,44,7763,NY,"NEW YORK",10013
2022,"ADP INC",0,1,5,0,51,6745,NJ,ROSELAND,07068
2022,"ADP TAX SERVICES INC",0,0,2,0,51,6057,NJ,ROSELAND,07068
2022,"ADP TECHNOLOGY SERVICES INC",23,0,81,2,51,7214,NJ,ROSELAND,07068
2022,"ADPI LLC",1,0,0,0,54,3887,CT,SOUTHINGTON,06489
2022,"ADPMN INC",2,0,0,0,54,2298,GA,ALPHARETTA,30004
2022,"ADPOP INC",0,0,1,0,54,5274,TX,DALLAS,75234
2022,"ADROIT ASSOCIATES INC",2,0,14,0,54,1735,NJ,ISELIN,08830
2022,"ADROIT ASSOCIATES LLC",0,0,1,0,54,3006,OH,DELAWARE,43015
2022,"ADROIT RESOURCES INC",0,0,1,0,54,5829,CA,FREMONT,94538
2022,"ADROIT RESOURCES INC",0,0,0,1,54,5829,CA,FREMONT,94539
2022,"ADROIT SOFTWARE INC",0,0,2,0,54,0205,MA,WESTBOROUGH,01581
2022,"ADROITCO INC",1,0,0,0,54,7226,TX,FRISCO,75034
2022,"ADROITECH INC",0,0,1,0,54,9263,TX,FRISCO,75034
2022,"ADROIX CORP DBA CODEFORCE 360",2,0,12,0,54,9132,GA,ALPHARETTA,30005
2022,"ADS ALLIANCE DATA SYSTEMS INC",0,0,4,0,54,3498,OH,COLUMBUS,43219
2022,"ADT LLC",1,0,8,0,56,3781,FL,"BOCA RATON",33431
2022,"ADTALEM GLOBAL EDUCATION INC",0,0,1,0,92,0143,IL,CHICAGO,60661
2022,"ADUSA DISTRIBUTION LLC",0,0,1,0,44,8792,PA,CARLISLE,17013
2022,"ADUSA SUPPLY CHAIN SERVICES LLC",0,0,3,0,44,9692,PA,CARLISLE,17013
2022,"ADVAITAA TECHNOLOGIES INC",1,0,0,0,54,6875,TX,BEDFORD,76021
2022,"ADVANCE AUTO BUSINESS SUPPORT LLC",1,0,3,0,44,9361,VA,ROANOKE,24012
2022,"ADVANCE DIGITAL SYSTEMS INC",1,0,3,0,54,5737,VA,FAIRFAX,22030
2022,"ADVANCE STORES COMPANY INC",0,0,1,0,44,8110,VA,ROANOKE,24012
2022,"ADVANCED ANALYTICAL CONS GR INC",0,0,1,0,92,9869,MA,BOSTON,02109
2022,"ADVANCED BIONICS LLC",0,0,1,0,42,2085,CA,VALENCIA,91355
2022,"ADVANCED CLINICAL LLC",0,0,1,0,54,5509,IL,DEERFIELD,60015
2022,"ADVANCED COMPUTER CONCEPTS INC",1,0,0,0,54,7667,VA,MCLEAN,22102
2022,"ADVANCED COMPUTING SYSTEMS LLC",0,0,2,0,54,5103,MD,BETHESDA,20817
2022,"ADVANCED DRAINAGE SYSTEMS INC",0,0,2,0,32,5665,OH,HILLIARD,43026
2022,"ADVANCED EMEDIA INC",1,0,0,0,51,5649,CA,"ALISO VIEJO",92656
2022,"ADVANCED ENERGY INDUSTRIES INC",0,0,4,0,33,6841,CO,"FORT COLLINS",80525
2022,"ADVANCED ENERGY MATERIALS LLC",1,0,0,0,32,7472,KY,LOUISVILLE,40208
2022,"ADVANCED GARDEN STATE CARDIOLOGY",1,0,0,0,62,0843,NJ,"JERSEY CITY",07306
2022,"ADVANCED GEOPHYSICAL TECHNOLOGY IN",0,0,1,0,54,1068,TX,HOUSTON,77042
2022,"ADVANCED INFRASTRUCTURE DESIGN INC",0,0,1,0,54,6643,NJ,ROBBINSVILLE,08691
2022,"ADVANCED IT SOLUTIONS INC",4,0,0,0,54,4651,SC,COLUMBIA,29201
2022,"ADVANCED KNOWLEDGE TECH LLC",0,0,3,1,54,8698,OK,ARDMORE,73401
2022,"ADVANCED KNOWLEDGE TECH LLC",1,0,3,0,54,8698,TX,LEWISVILLE,75057
2022,"ADVANCED KNOWLEDGE TECHS INC",1,0,0,0,54,0776,NJ,PISCATAWAY,08854
2022,"ADVANCED LAB SOLUTIONS LLC",0,0,1,0,62,9378,PA,EASTON,18045
2022,"ADVANCED MEDICAL & PRO SOLNS INC",0,0,1,0,62,4142,VA,"FALLS CHURCH",22043
2022,"ADVANCED MICRO DEVICES INC",13,0,88,1,33,2300,CA,"SANTA CLARA",95054
2022,"ADVANCED MONITORING CAREGIVING INC",0,0,1,0,62,7661,NY,"NEW YORK",10007
2022,"ADVANCED NETWORK MANAGEMENT INC",0,0,1,0,54,7142,NM,ALBUQUERQUE,87109
2022,"ADVANCED PAIN MGMT SPECIALISTS LLC",0,0,1,0,62,2838,MD,ANNAPOLIS,21401
2022,"ADVANCED PHYSICAL MEDICNE AND",0,0,1,0,62,3244,NJ,BELMAR,07719
2022,"ADVANCED PHYSICAL THERAPY INC",0,0,1,0,62,7667,AK,ANCHORAGE,99507
2022,"ADVANCED PURIFICATION ENGINEERING",0,0,1,0,33,7030,CA,WALNUT,91789
2022,"ADVANCED RESOURCE STAFFING INC",1,1,3,0,54,4227,TX,DALLAS,75234
2022,"ADVANCED STRUCTURAL DESIGN INC",0,0,1,0,54,3711,FL,"WINTER PARK",32792
2022,"ADVANCED SYSTEMS DESIGN INC",0,0,0,1,54,3316,FL,CLEARWATER,33762
2022,"ADVANCED TECH CONSULTING SVC INC",2,0,6,0,54,6692,NJ,MONTVALE,07645
2022,"ADVANCED TECH INNOVATION CORP",1,0,0,0,54,4022,MA,WRENTHAM,02093
2022,"ADVANCED TECHNOLOGY GROUP USA INC",1,0,1,0,54,6190,NJ,PLAINSBORO,08536
2022,"ADVANCESOFT INC",0,0,1,0,54,0509,,ASHBURN,
2022,"ADVANCESOFT INC",1,0,1,0,54,0509,VA,ASHBURN,20147
2022,"ADVANITY TECHNOLOGIES LLC",3,0,5,0,54,5591,PA,PITTSBURGH,15235
2022,"ADVANSOFT INTERNATIONAL INC",0,0,2,1,54,6928,IL,"ARLINGTON HEIGHTS",60005
2022,"ADVANSOFT INTERNATIONAL INC",2,0,0,0,54,6928,IL,"ARLINGTON HTS",60005
2022,"ADVANSYS INC",0,0,1,0,54,1359,VA,HERNDON,20170
2022,"ADVANTAGE IT INC",0,0,5,0,54,2147,OR,HILLSBORO,97124
2022,"ADVANTAGE TECHNICAL RESOURCING INC",0,0,4,0,56,6944,OH,CINCINNATI,45202
2022,"ADVANTEST AMERICA INC",1,0,3,0,33,2678,CA,"SAN JOSE",95134
2022,"ADVANTIS GLOBAL INC",2,0,2,0,54,1792,CA,"MILL VALLEY",94941
2022,"ADVEN TECHNOLOGIES INC",3,0,1,0,54,6719,TX,PLANO,75023
2022,"ADVENT GLOBAL SOLUTIONS INC",1,0,5,0,54,2948,TX,HOUSTON,77070
2022,"ADVENT HEALTH PARTNERS INC",0,0,1,0,52,3121,TN,NASHVILLE,37217
2022,"ADVENT SOFTWARE INC",0,0,3,0,51,1952,CA,"SAN FRANCISCO",94103
2022,"ADVENTA SOFT INC",4,0,1,0,54,5121,TX,HIGHLANDS,77562
2022,"ADVENTHEALTH POLK NORTH INC D/B/A",1,0,0,0,62,3121,FL,"ALTAMONTE SPRINGS",32714
2022,"ADVENTIST HEALTH DELANO",2,0,0,0,62,8013,CA,BAKERSFIELD,93301
2022,"ADVENTIST HEALTH SYSTEM SUNBELT HE",1,0,6,0,62,8398,FL,"ALTAMONTE SPRINGS",32714
2022,"ADVENTIST HEALTH SYSTEM SUNBELT HE",0,0,1,0,62,0012,FL,"ALTAMONTE SPG",32714
2022,"ADVENTIST HEALTH SYSTEM SUNBELT HE",1,0,3,0,62,0012,FL,"ALTAMONTE SPRINGS",32714
2022,"ADVENTIST HEALTH SYSTEM/SUNBELT IN",4,0,4,0,62,4459,FL,"ALTAMONTE SPRINGS",32714
2022,"ADVENTIST HEALTH SYSTEM/SUNBELT IN",1,0,0,0,62,5553,FL,"ALTAMONTE SPRINGS",32714
2022,"ADVENTIST HEALTHCARE INC",1,0,1,0,62,2556,MD,GAITHERSBURG,20878
2022,"ADVENTIST HLTH SYSTEMS GA INC D/B/",2,0,0,0,62,5000,FL,"ALTAMONTE SPRINGS",32714
2022,"ADVENTURER LP",1,0,0,0,33,2258,WA,YAKIMA,98903
2022,"ADVERTEX COMMUNICATIONS INC",0,0,2,0,99,3046,GA,DULUTH,30097
2022,"ADVERTEX COMMUNICATIONS INC",1,0,0,0,99,3046,GA,"JOHNS CREEK",30097
2022,"ADVERTISING SPECIALTY INSTITUTE",0,0,1,0,54,8621,PA,"FEASTERVILLE TREVOSE",19053
2022,"ADVERUM BIOTECHNOLOGIES INC",1,0,0,0,54,8327,CA,"REDWOOD CITY",94063
2022,"ADVICS MANUFACTURING OHIO INC",1,0,0,0,33,9422,OH,LEBANON,45036
2022,"ADVISE TECHNOLOGIES LLC",0,0,1,0,51,4126,NY,"NEW YORK",10017
2022,"ADVISER COMPLIANCE ASSOCIATES LLC",0,0,1,0,54,7063,MD,"SILVER SPRING",20910
2022,"ADVISOR GROUP INC",0,0,1,0,52,3854,AZ,PHOENIX,85012
2022,"ADVITHRI TECHNOLOGIES LLC",1,0,7,0,54,8250,TX,FRISCO,75035
2022,"ADVOCATE HEALTH AND HOSPITALS CORP",1,0,0,0,62,9147,IL,"DOWNERS GROVE",60515
2022,"ADVOCATES FOR ARTS BASED EDUCATION",0,0,1,0,61,4839,LA,"NEW ORLEANS",70115
2022,"ADWA HOME CARE INC",0,0,1,0,62,9281,PA,PHILADELPHIA,19107
2022,"ADWAY SERVICES INC",1,0,1,0,54,1138,NJ,"EAST BRUNSWICK",08816
2022,"ADYEN INC",0,0,2,0,52,3381,CA,"SAN FRANCISCO",94107
2022,"AECOM TECHNICAL SERVICES INC",4,0,15,1,54,1922,CA,"LOS ANGELES",90071
2022,"AECOM TECHNICAL SERVICES INC",1,0,0,0,55,1922,TX,DALLAS,75240
2022,"AECOM TECHNICAL SERVICES INC",2,0,12,0,54,1922,TX,DALLAS,75240
2022,"AEGIS INSURANCE SERVICES INC",1,0,0,0,52,6904,NJ,"EAST RUTHERFORD",07073
2022,"AEGIS PROJECT CONTROLS CORP",1,0,0,0,54,1239,MD,"SILVER SPRING",20910
2022,"AEGIS SERVICE CORP",0,0,1,0,52,6093,NY,FLUSHING,11354
2022,"AEGIS THERAPIES INC",2,0,1,0,62,1574,AR,"FORT SMITH",72903
2022,"AEGIS THERAPIES INC",1,0,1,0,62,1574,AR,"FORT SMITH",72919
2022,"AEGON GLOBAL SERVICES LLC",0,0,2,0,52,6921,IA,"CEDAR RAPIDS",52499
2022,"AEONSEMI TECHNOLOGIES INC",0,0,1,0,99,6870,CA,"SANTA CLARA",95054
2022,"AEP ENERGY INC",0,0,1,0,22,9115,OH,COLUMBUS,43215
2022,"AEQUOR HEALTHCARE SERVICES LLC",2,0,1,0,54,6425,NJ,PISCATAWAY,08854
2022,"AERA TECHNOLOGY INC",0,0,1,0,54,7525,CA,"MOUNTAIN VIEW",94041
2022,"AERIS COMMUNICATIONS INC",0,0,3,0,51,8878,CA,"SAN JOSE",95110
2022,"AERO HEALTHCARE US LLC",1,0,0,0,33,9902,NY,"VALLEY COTTAGE",10989
2022,"AERONAUTICAL SUPPORT INTERNATIONAL",1,0,0,0,42,3137,FL,"BOYNTON BEACH",33426
2022,"AEROSAPIEN TECHNOLOGIES LLC",0,0,1,0,54,7881,FL,"DAYTONA BEACH",32114
2022,"AEROSAPIEN TECHNOLOGIES LLC",1,0,0,0,33,7881,FL,"DAYTONA BEACH",32114
2022,"AEROSEAL LLC",0,0,1,0,32,0439,OH,MIAMISBURG,45342
2022,"AEROSPIKE INC",0,0,1,0,51,1175,CA,"MOUNTAIN VIEW",94043
2022,"AEROSTAR MACHINE & TOOLS LLC DBA W",0,0,1,0,99,7119,IN,"FORT WAYNE",46818
2022,"AEROTEC INTERNATIONAL INC",0,0,1,0,33,8073,AZ,PHOENIX,85040
2022,"AEROTEK INC",2,0,1,0,54,2806,MD,HANOVER,21076
2022,"AEROTEK INC",0,0,1,0,54,1777,MD,HANOVER,21076
2022,"AES CLEAN ENERGY SERVICES LLC",0,0,1,0,22,5292,VA,ARLINGTON,22203
2022,"AES CLEAN ENERGY SERVICES LLC",0,0,3,0,22,4391,IN,INDIANAPOLIS,46204
2022,"AES CLEAN ENERGY SERVICES LLC",0,0,0,2,22,4391,VA,ARLINGTON,22203
2022,"AES US SERVICES LLC",0,0,1,0,22,5169,IN,INDIANAPOLIS,46204
2022,"AESCAPE INC",0,0,1,0,54,4732,NY,BROOKLYN,11249
2022,"AESOP USA INC",0,0,1,0,44,7943,NY,"NEW YORK",10010
2022,"AETEA INFORMATION TECHNOLOGY INC",2,0,0,0,54,2623,PA,"BLUE BELL",19422
2022,"AETERNUS SOLUTIONS INC",0,0,2,0,54,6745,MA,WESTFORD,01886
2022,"AETHER BIOMACHINES INC",0,0,1,0,99,5816,CA,"MENLO PARK",94025
2022,"AETION INC",0,0,1,0,54,1862,NY,"NEW YORK",10001
2022,"AETNA RESOURCES LLC",3,0,63,1,52,3207,RI,WOONSOCKET,02895
2022,"AEVA INC",0,0,8,0,54,1800,CA,"MOUNTAIN VIEW",94043
2022,"AEYE INC",0,0,2,0,33,6742,CA,DUBLIN,94568
2022,"AFC DIGITAL LLC",1,0,0,0,54,8474,NJ,"MOUNT LAUREL",08054
2022,"AFFICIENT ACADEMY INC",2,1,0,0,51,7187,CA,"SAN JOSE",95129
2022,"AFFILIATED ENGINEERS METRO DC INC",1,0,0,0,54,4182,WI,MADISON,53705
2022,"AFFILIATED INDEPENDENT DISTRIBUTOR",0,0,1,0,42,2931,PA,WAYNE,19087
2022,"AFFINE INC",3,0,0,0,51,6185,NY,"NEW YORK",10004
2022,"AFFINIPAY LLC",0,0,1,0,52,1420,TX,AUSTIN,78746
2022,"AFFINITY CARDIOVASCULAR SPECIALIST",1,0,0,0,62,6603,AL,GADSDEN,35903
2022,"AFFINITY PHYSICIANS LLC D/B/A CARE",0,0,2,0,62,7996,RI,PROVIDENCE,02905
2022,"AFFINITY REHABILITATION LLP",0,0,1,0,62,3204,MD,COCKEYSVILLE,21030
2022,"AFFINITY RESEARCH CHEMICALS INC",0,0,1,0,32,1744,DE,WILMINGTON,19804
2022,"AFFINITY SOLUTIONS INC",2,0,0,0,54,4222,NY,"NEW YORK",10120
2022,"AFFINIVAX INC",0,0,1,0,54,1432,MA,CAMBRIDGE,02142
2022,"AFFIRM INC",1,0,22,2,52,3534,CA,"SAN FRANCISCO",94108
2022,"AFFIRMA LLC",0,0,2,0,54,9536,WA,BELLEVUE,98007
2022,"AFFIRMA REHABILITATION INC",1,0,0,0,62,4350,CA,"ALISO VIEJO",92656
2022,"AFFIRMED HOUSING GROUP INC",1,0,0,0,23,2994,CA,"SAN DIEGO",92128
2022,"AFFORDABLE DENTURES & IMPLANTS - K",0,0,1,0,62,1154,NC,MORRISVILLE,27560
2022,"AFFORDABLE HOUSING INST INC",1,0,0,0,81,5895,MA,BOSTON,02110
2022,"AFFORDABLE SOLAR",0,0,1,0,23,2742,NM,ALBUQUERQUE,87109
2022,"AFINITI INC",2,0,1,0,51,2266,DC,WASHINGTON,20006
2022,"AFLAC INCORPORATED",0,0,2,0,52,7100,GA,COLUMBUS,31999
2022,"AFRESH TECHNOLOGIES INC D/B/A AFRE",0,0,1,0,42,3854,CA,"SAN FRANCISCO",94105
2022,"AFTER INC",0,0,1,0,54,0222,CT,NORWALK,06855
2022,"AFTERPAY US INC",0,0,2,0,52,8301,CA,"SAN FRANCISCO",94102
2022,"AFTERPAY US INC",0,0,3,0,52,8301,CA,"SAN FRANCISCO",94108
2022,"AG CONSULTING ENGINEERING PC",1,0,0,0,54,3844,NY,"NEW YORK",10001
2022,"AG E ASSOCIATES PLLC",1,0,0,0,54,9808,TX,ADDISON,75001
2022,"AG MEDNET INC",0,0,1,0,54,2361,MA,BOSTON,02110
2022,"AGAM CAPITAL MANAGEMENT LLC",1,0,1,0,52,5043,NJ,TEANECK,07666
2022,"AGAMA SOLUTIONS INC",1,0,0,0,54,2488,CA,FREMONT,94538
2022,"AGAP TECHNOLOGIES INC",0,0,12,0,54,8418,TX,IRVING,75038
2022,"AGAR CORPORATION INC",0,0,1,0,33,5860,TX,HOUSTON,77041
2022,"AGASTI LLC",0,0,1,0,54,0783,MD,NOTTINGHAM,21236
2022,"AGC BIOLOGICS INC",1,0,1,0,99,6219,WA,BOTHELL,98021
2022,"AGC INC",1,0,0,0,23,3045,CA,CAMPBELL,95008
2022,"AGCO CORPORATION",1,0,1,0,33,0019,GA,DULUTH,30096
2022,"AGE OF LEARNING INC",1,0,2,0,51,5531,CA,GLENDALE,91203
2022,"AGENDIA INC",0,0,1,0,62,6244,CA,IRVINE,92618
2022,"AGENUS INC",1,0,0,1,54,2417,MA,LEXINGTON,02421
2022,"AGERO ADMINISTRATIVE SERVICE CORP",1,0,1,0,48,0187,MA,MEDFORD,02155
2022,"AGFIRST FARM CREDIT BANK",0,0,3,0,52,6947,SC,COLUMBIA,29201
2022,"AGGREGATE SOFTWARE TECHNOLOGY INC",2,0,1,0,54,2093,TX,DALLAS,75234
2022,"AGGREGATE SOFTWARE TECHNOLOGY INC",0,0,1,0,54,2093,TX,"FARMERS BRANCH",75234
2022,"AGI SURETRACK LLC",0,0,1,0,11,0563,NE,"FALLS CITY",68355
2022,"AGILE GLOBAL CONSULTING INC",2,0,1,0,54,9161,VA,"VIRGINIA BEACH",23464
2022,"AGILE IT GLOBAL LLC",1,0,0,0,54,1146,TX,PLANO,75024
2022,"AGILE RESOURCES INC",0,1,0,0,54,0430,GA,ALPHARETTA,30005
2022,"AGILE RF SYSTEMS LLC",1,0,0,0,99,7046,CO,BERTHOUD,80513
2022,"AGILE SPACE INDUSTRIES INC",1,0,0,0,33,2062,CO,DURANGO,81301
2022,"AGILEASSETS INC",1,0,1,0,54,5168,TX,AUSTIN,78746
2022,"AGILEDATA TECH LLC",0,1,0,0,54,1953,DE,NEWARK,19713
2022,"AGILEITSERVICE LLC",1,0,0,0,54,5187,MN,"SAINT PAUL",55124
2022,"AGILENT TECHNOLOGIES INC",2,0,2,0,33,8772,CA,"SANTA CLARA",95051
